SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
6.567394381672215,3.1604368089448056,4.508974011819502,1.0655330035816375,Iris-versicolor
7.033583004710475,3.074489816986568,4.515156331646735,1.320549765726658,Iris-versicolor
6.055285803557275,3.9757648636103653,0.9434165066977316,-0.013348172974921635,Iris-setosa
6.0944570105733185,3.302211045535789,6.1046216943242095,2.327398803581314,Iris-virginica
7.211183056360689,3.494973864770079,4.794088707567973,1.3795136767834177,Iris-versicolor
5.890792082806179,3.093565696391998,5.0736670737979415,2.159289313305369,Iris-virginica
6.1997321998141075,3.0614834642970568,5.675767266181207,2.316850575628709,Iris-virginica
6.201596165659909,2.7736435731189326,4.5719785504888515,1.731381827392297,Iris-versicolor
5.281897282378351,3.527870685119536,1.2366270235439774,0.3282446376576897,Iris-setosa
7.71010981784056,3.821089791797132,6.327791091470576,2.1190217582236803,Iris-virginica
4.5806407807737735,2.8263413338553103,1.3391608825036185,0.07357189952640655,Iris-setosa
6.313316717184835,2.2239714755645457,5.1277085957557915,1.9081690125217055,Iris-virginica
5.387493079515942,2.3219892121126047,4.0706246026145205,1.4108519850823595,Iris-versicolor
6.342497034376303,3.0634854044077446,5.142377348564971,1.9570137173669995,Iris-virginica
4.8554979373135625,3.4187987846741907,1.245627101089609,0.387343704241014,Iris-setosa
6.889833232236322,2.972970397190764,4.64253959261743,1.3397101524166204,Iris-versicolor
6.512846281901282,3.396639195826508,5.481467308146391,2.5702610583626817,Iris-virginica
6.289451256747859,3.0755155427605714,6.06899170371458,2.3854333677393855,Iris-virginica
4.518561512045468,2.795700288514555,1.5983593909431455,-0.029191752764475914,Iris-setosa
4.937496988387689,2.5441667717523844,3.2408671794546686,0.8251702035372577,Iris-versicolor
5.281917912255258,2.632318361154133,3.5981632587242034,1.3082577054441182,Iris-versicolor
5.985742477147518,1.9018781365598414,4.218676191018335,1.72812454803603,Iris-versicolor
6.127226706915137,2.793080643191303,5.410472766543873,1.2011183456260048,Iris-virginica
4.801337057645901,3.699744978320148,1.3243881742029742,0.43272541752756777,Iris-setosa
7.677731105873726,2.975192459393211,5.932408594545665,2.090293151651062,Iris-virginica
6.431517884280977,2.7696028750308184,4.703396718336393,1.5726190097363986,Iris-versicolor
6.189723136155256,2.257491101918755,5.147490554613971,1.9651330708978243,Iris-virginica
5.508189897130563,3.9976962584255498,1.4661430715696195,0.13410879395094538,Iris-setosa
5.64666837379226,2.8531380940412925,4.377234588976094,1.6901889211064378,Iris-versicolor
5.7352107615718975,2.781167737028617,5.294410909349437,2.3459612520637427,Iris-virginica
5.636402312423738,3.77921977836052,1.12622425154763,0.44434790025191573,Iris-setosa
7.882960780081994,2.9024810171147686,6.304213402518143,2.392854515428468,Iris-virginica
5.173432255715531,3.9116691314861174,1.296629941022721,0.45479247666788136,Iris-setosa
5.543106712064342,3.7239747622916695,1.351803217433811,-0.06423125653585438,Iris-setosa
4.7053478657709045,3.028979383434285,1.3777253028332632,-0.09220809257261259,Iris-setosa
6.715160590229058,3.293075533759837,4.80199138366629,1.6009061591851441,Iris-versicolor
6.6122910398956805,3.4990834345600654,5.2798481762128,2.072485330646499,Iris-virginica
5.104151627176969,2.457036652267502,3.5722490488504777,0.7836514895940999,Iris-versicolor
7.781833146650978,3.065489952403349,6.966641029969968,2.0294671118872225,Iris-virginica
5.508253555453919,2.6289134091761146,3.8771391890775706,1.159424456020988,Iris-versicolor
5.569184596732288,2.7264903298705736,5.132860647227849,1.8759322598860912,Iris-virginica
4.984657125321648,3.223721397436984,1.5997307445153537,0.3363696281226005,Iris-setosa
5.749844103059689,2.274588482589967,3.763981412815648,1.1822747094753343,Iris-versicolor
5.107481025637156,3.0623264748039443,1.4525398839863697,0.2702548257061065,Iris-setosa
6.749173888333576,2.710196476421857,5.865580695786811,1.9239935761671498,Iris-virginica
5.779518603592074,2.7429290028532174,3.3276382755960343,1.4709568512993236,Iris-versicolor
4.871868209217186,1.9252872887150294,3.4844710416819384,1.05225421377318,Iris-versicolor
5.605610598603895,2.5030977521031286,3.987780118950085,1.066411353524972,Iris-versicolor
6.924340263125399,3.0206129038299014,5.002943497849838,1.371682405881117,Iris-versicolor
7.374602683014475,2.8284421886541193,5.696331354163519,1.6355068533260053,Iris-virginica
7.710001378329273,2.725938255360259,6.858751394894364,2.003399168262712,Iris-virginica
7.167599752004888,3.405501726661696,6.17194593983545,1.8227733312888001,Iris-virginica
5.571041928289912,2.6233062688056523,4.06090524760245,1.0555132680693218,Iris-versicolor
4.763336652902154,3.2236754546142286,1.4774428547190104,0.2184699208314415,Iris-setosa
6.465001522414674,2.4138972211133436,4.663440144960458,1.7023934086025359,Iris-virginica
5.922712638715597,3.108066530318071,4.019311342824907,1.0867057880304802,Iris-versicolor
6.334467426075511,2.7191251120766946,5.835563611621917,1.9709588202559412,Iris-virginica
6.109130488441392,2.5164003658275838,5.324765428479734,2.178543971156145,Iris-virginica
5.7415514865054424,2.5501557708620717,4.4228681091967035,1.5312724964805378,Iris-versicolor
4.884085922969085,2.7514774673512434,1.6894300080747175,0.20198618287367384,Iris-setosa
5.2773077562990975,3.350464089689293,1.6428865342079177,0.593003517637399,Iris-setosa
5.454379014951562,3.098914646062101,3.956374968883092,1.152550438749051,Iris-versicolor
4.916471340356257,3.322606312035168,1.3507124721238069,0.4708117862578548,Iris-setosa
5.835590509549723,3.5729843876631486,1.4642488337637491,0.5462012405464332,Iris-setosa
7.071012146576936,3.8323643818376882,5.899721354993988,,Iris-virginica
4.866182971839263,2.183506950533643,3.5810112215069605,1.2880360408637508,Iris-versicolor
5.242977926302111,2.9584949345253095,1.3611481285570441,-0.05953942872924323,Iris-setosa
5.565007270268792,2.802964391890616,4.120943551285581,1.4821183571282788,Iris-versicolor
6.978472582697198,3.072699079161576,4.954329774281829,1.4912878616876173,Iris-versicolor
5.7353440232234085,2.978233921070383,4.918928864883133,1.664694820705282,Iris-versicolor
6.4567436166129655,2.8281870741665567,5.570600989761823,2.3075287514631766,Iris-virginica
7.159440762668837,3.168240973679005,5.960005355240499,1.8063314431721413,Iris-virginica
6.012353492073788,2.516873880970799,5.656006590242077,1.537516638238289,Iris-virginica
5.223116288263142,4.031195623994259,1.7868835481551797,0.3910555907621482,Iris-setosa
5.438867336723553,3.2006048890526833,,1.2225262356868176,Iris-versicolor
7.492568342625773,3.7686220869887905,6.284924844954468,2.4360455138953063,Iris-virginica
6.083242087062712,3.2344394523910243,4.914129481353267,2.090583310292632,Iris-versicolor
5.368279477287385,2.7282098263223884,4.321683466734373,1.0052542505503708,Iris-versicolor
4.990632428821772,3.4201265542673016,1.3600607020518145,0.06459210959529907,Iris-setosa
4.831258636045109,3.2203523247402055,1.514980784574248,0.16119703416419076,Iris-setosa
6.425723450531105,2.9212176396564185,4.176656069417869,1.1495448487591187,Iris-versicolor
5.1378241560605025,3.5810517740296706,1.701076382753415,0.8213734182906505,Iris-setosa
6.944614560765035,3.002401237043757,5.571418214173126,2.3917523563220118,Iris-virginica
6.0505124135983595,4.135303699977589,1.3867165412033609,0.05909963760697309,Iris-setosa
4.593693643045566,3.231825867485275,1.8319617408028754,0.4623707545049487,Iris-setosa
5.83219035517617,3.7416794518770518,1.4050878921367629,-0.003260774346027673,Iris-setosa
5.827250038277549,3.0389166003784087,4.8104009935897745,0.9102845154874033,Iris-versicolor
6.458471279870363,3.1799490995408672,4.920278379174722,1.9834134541130586,Iris-virginica
4.2763144518558525,3.2628784275673524,1.3541032971580307,0.30793106180543023,Iris-setosa
6.902475746166996,3.123012196356764,5.74536183286531,1.9701226289278186,Iris-virginica
4.2400721716786025,3.4796167870242014,1.0541010454069812,0.4252894018216681,Iris-setosa
5.308730182702999,3.370355804858783,1.4839042322346072,0.6878156238108335,Iris-setosa
5.1799022889361925,3.178400779574414,1.7181446427952785,0.4222284316962521,Iris-setosa
4.467711402106617,3.6329839926095087,1.2121778101881768,-0.05822864272161743,Iris-setosa
5.53882028589635,2.7209779974497526,4.3119575766635565,1.34300148453468,Iris-versicolor
4.586101097891587,2.884649076076187,1.1522331257725655,0.38960496810054757,Iris-setosa
5.46190242575143,2.5875207448986024,3.846417010538229,0.8390425226946883,Iris-versicolor
4.349813131856442,2.26854528607836,1.3465954205196253,0.4414429718185177,Iris-setosa
6.269187336789752,3.474981058405831,5.36205712520077,2.2380931724695565,Iris-virginica
6.252029114387385,2.8071265254737154,4.407517165099547,1.4209860628432127,Iris-versicolor
6.530641015007718,3.0506086064349023,5.7871781219794265,2.37765270278989,Iris-virginica
5.039323723314218,2.5033735581347796,3.5551876266716946,0.7359004657638784,Iris-versicolor
6.282054123191956,3.356918534161504,5.591564461370704,2.608907625614567,Iris-virginica
6.442420850536393,2.2428418829352204,4.397509899783505,1.091580029397352,Iris-versicolor
6.610537869588508,2.823662980045212,5.806495665676421,2.491079145991386,Iris-virginica
8.042686305708777,4.0086510995757205,6.502827112526578,1.8819605556709988,Iris-virginica
4.1145499874124845,2.732225236697457,1.069078662173618,0.3712110781474568,Iris-setosa
5.445672731620472,2.7871605472553096,4.4785631232164045,1.4709212450249516,Iris-versicolor
5.065701007226398,4.014713849803655,1.3408277427418405,-0.053120489736737886,Iris-setosa
6.785971431330181,3.0554710438995474,5.786120069031486,2.591928863081783,Iris-virginica
5.716257021152182,2.960831147149262,3.3912953223168767,1.0474826254703833,Iris-versicolor
5.06212089930897,3.1885451946282393,1.6859311356285798,0.24876040829177515,Iris-setosa
4.316377975354641,2.8034622751819214,1.630325433157448,0.007608779347360789,Iris-setosa
5.242626434270692,3.751243543540846,2.1300764456368535,0.24079403631483828,Iris-setosa
5.683201383730545,3.741076784357793,1.4900229286566837,0.1530657015957862,Iris-setosa
5.7224075241683465,2.619593310348061,4.051114419457717,1.037572613807416,Iris-versicolor
6.665614936253917,3.1881044570968013,5.6632313674586,1.8261482206162307,Iris-virginica
6.172895101114227,2.7718117337780432,5.393017921505256,1.1364380118946873,Iris-virginica
6.088510389753736,3.5448804535090037,5.475785916466431,2.0856088952853775,Iris-virginica
5.360036746499189,3.656602912382603,1.3526188326417803,0.45640562340670565,Iris-setosa
6.355709090788817,2.7906595807621626,4.474757789522829,1.4606732573997425,Iris-versicolor
4.665189628700191,2.7858143103503332,1.6899224477847552,-0.19048499799293847,Iris-setosa
4.9157199000043805,3.081725873732324,1.7342705232928872,-0.07823966605177968,Iris-setosa
5.325233383053331,3.945883053937116,1.4791083935609368,0.4146872462675055,Iris-setosa
5.9901432661383875,3.1020688948916355,5.377042038810844,2.0342242041672036,Iris-virginica
5.47154539313409,3.1660290523315604,4.724270128803177,1.3797032447818673,Iris-versicolor
7.004924988579907,3.2775673985095435,4.790828392311391,1.4568247406066457,Iris-versicolor
6.154266607724989,2.880164035956789,5.574904702727784,2.3414856515061317,Iris-virginica
6.091142703859691,3.227172378060389,4.538286008149226,1.1918263539013192,Iris-versicolor
5.1378553380124705,3.4075432897300213,1.5464434568277867,0.26605893617178955,Iris-setosa
7.2230033729754775,3.5343939802385735,5.924428245041791,2.777005172400834,Iris-virginica
6.742581742531866,3.361164269825152,5.669050924998895,2.4548333311264003,Iris-virginica
5.578336542469319,4.4679747346813725,1.3013319556255838,0.45237956295634985,Iris-setosa
6.4034177860443755,2.8900138297449938,5.40793735452072,1.6878379444897913,Iris-virginica
5.454024266165,2.528496196434385,3.613519787641744,0.8298710960315571,Iris-versicolor
6.2586250762054565,2.9013251836093295,6.02287499803297,2.1496453665639117,Iris-virginica
6.532228087109552,2.9616075690792627,4.296481051834009,1.2346295850782263,Iris-versicolor
4.927073536235146,3.582473401803074,1.4987140857566463,0.19680481282136647,Iris-setosa
5.5209317721007505,2.5567075896917397,4.110666817337491,1.332073430459513,Iris-versicolor
4.674545915192882,2.966034831865288,1.3497010779655554,0.20343361634945545,Iris-setosa
4.805063519691374,3.43981277167323,1.607948934824316,0.4670960922746691,Iris-setosa
5.836226733383457,2.894330900182328,3.6984810628206697,1.33703606978168,Iris-versicolor
6.379289196813032,2.831104260284362,4.617165658347647,1.6870125127205275,Iris-virginica
5.343281849664694,3.047555891394614,3.9736853730588138,1.573710949488839,Iris-versicolor
5.468802976180308,3.641783043182773,1.2747319122153304,0.3408472205333,Iris-setosa
5.205768466791008,2.288889420724531,3.8439992947362525,1.2382551574488658,Iris-versicolor
5.17741314241621,3.6499624512975277,1.2826018743299568,0.40174112728832145,Iris-setosa
6.034509808983523,2.706036197614958,4.010699398290624,1.3534274986152581,Iris-versicolor
7.073802712051586,3.0450029167572032,5.343309574878943,2.0267961732311,Iris-virginica
6.830109176361479,3.005289756956212,5.794879699433626,2.351222453336546,Iris-virginica
5.0199655558946565,3.167244512373176,1.2745197551397514,0.11638925948884735,Iris-setosa
7.404646126565541,2.705083968874347,5.807023918192316,1.5051180267396733,Iris-virginica
6.04581963232832,2.6359749037062,4.00980497228259,1.1911611758591079,Iris-versicolor
6.629450940981736,2.7648476459676345,5.190615326493182,1.775999452253272,Iris-versicolor
6.544879473042063,3.382734178882777,5.9624978753448445,2.047793014246774,Iris-virginica
6.646889557533851,3.0937184815330223,5.5974090213848235,2.353974979600905,Iris-virginica
5.041525375127105,3.810566748748379,1.6123703434996084,0.13800348218911251,Iris-setosa
6.1556983482450285,2.726501962685079,4.78729865373353,1.3166930284907377,Iris-versicolor
5.019157440277038,3.0510515862912264,1.7181864002847862,0.2969863394986307,Iris-setosa
6.223609173120632,3.115073354322019,4.343954113028002,1.1719896221449622,Iris-versicolor
5.477541579743057,4.3149174873728455,1.7507050419695538,0.5389339341617809,Iris-setosa
6.612663177084312,3.2029030771731386,4.69953899409804,1.1602671791411363,Iris-versicolor
7.824425877243543,3.861761096828393,6.4486150944661045,2.3929642899978565,Iris-virginica
5.485630561156152,2.980547476363101,4.498722959282295,1.144341728963801,Iris-versicolor
5.309119974591017,3.4469056892076373,1.571602346819958,-0.03876984167216149,Iris-setosa
4.770754918355803,3.3600319819594895,0.9134894368445694,0.3334768322406548,Iris-setosa
7.060531302336898,2.6421851536588865,5.063597673889034,1.3223195686487217,Iris-versicolor
7.682714469266013,3.2180563924083683,6.017846951029504,2.229378982350439,Iris-virginica
4.609207248419797,2.4525306847770194,3.347504506206573,1.0839611909615192,Iris-versicolor
5.983694968476746,3.631305926392353,4.364805500248451,1.302601142976505,Iris-versicolor
6.991148764936466,3.2298286135908736,5.4351887711442135,2.0791707287960626,Iris-virginica
6.532468750611542,3.063415667438124,5.209791749277658,1.8505460935495093,Iris-virginica
6.394863202210471,2.923605960444168,5.686317552775146,1.7924601956971822,Iris-virginica
6.591637828392103,2.6378786792470166,4.603200062146384,1.2813811262165995,Iris-versicolor
6.884437307169445,3.107760256232265,4.473722159841545,1.2147001612198565,Iris-versicolor
5.583974254776488,3.89681945703077,1.4090352271023947,0.30151355651421236,Iris-setosa
4.677027146456921,3.235052247289164,1.528702267464337,-0.05113588547488679,Iris-setosa
5.310150794972814,3.73627265219509,1.4168120201016354,0.4394273513950463,Iris-setosa
5.753439379193368,3.017827553135311,3.5600569956251573,1.4114737620067164,Iris-versicolor
5.779031328936253,3.706404609143573,1.1016737653373254,0.37891443695692373,Iris-setosa
5.3025393011460755,2.7676770088859834,4.166881433437389,1.4654569605012804,Iris-versicolor
