SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
6.193879500844292,2.7993671771266455,5.508276697111645,1.594248049418082,Iris-virginica
6.581314090960212,3.0066032040744037,5.290667057875781,1.7783907306851006,Iris-virginica
5.189766707875224,3.438623088940406,1.48809192559667,0.2725319139803845,Iris-setosa
5.169569300888803,3.173582816008669,1.9757611906779808,0.04339343974929727,Iris-setosa
4.664138416252356,3.8779379205072178,0.834150881103628,0.4048659344882348,Iris-setosa
6.044589057665524,,5.161648481059363,1.331938120121016,Iris-versicolor
6.113740513854395,2.6793055666704024,5.049652496851339,1.5538605909117755,Iris-virginica
6.635952621657888,2.8945055648024782,4.134417921147216,1.108767292518701,Iris-versicolor
5.234907441392544,3.98181696097653,1.433478168438183,0.39146075583392437,Iris-setosa
5.173697859335155,3.8866386926603185,1.3173361987211432,0.17093264335853323,Iris-setosa
5.649890528735393,2.5260987212796406,4.304260702840717,1.4624935131564951,Iris-versicolor
6.826179698643948,3.234626239893041,5.438773053257933,1.8652771418276661,Iris-virginica
4.70690837570328,2.9262653658400244,1.3353961811953912,-0.03354848821841955,Iris-setosa
6.481822875821932,3.191791659146583,4.383631403725355,1.5371950249459454,Iris-versicolor
6.545246410684523,2.936850675503965,5.811924658665034,2.3544764479032065,Iris-virginica
5.934116806163646,2.6130697657829796,4.395968392186833,1.274893148263327,Iris-versicolor
5.475982977014235,3.3979131351842393,1.4833781309634202,0.16871680984153253,Iris-setosa
5.893759696277074,3.22006854613605,4.378580111050188,1.1921171040385612,Iris-versicolor
6.660056956905585,3.0569639194308644,5.940204570797756,2.547307904388232,Iris-virginica
6.502624417314392,3.2631581149018527,5.5336156635676605,2.224786484758801,Iris-virginica
6.787412261232465,2.981667155245504,4.971661053483561,1.722861491287033,Iris-virginica
6.311782687621405,2.8635124730198385,4.156290741932758,1.4208359927537626,Iris-versicolor
4.946305392625414,3.544702627521704,1.4855856298446435,0.39377097302480424,Iris-setosa
6.137548815119418,2.2240290507646754,5.013443603773076,1.681056396587851,Iris-virginica
7.415796309207014,3.4081266954702754,5.870567799520331,2.3747985211514053,Iris-virginica
6.340878931892979,2.7811928903380405,4.936158381821626,1.7448980636234217,Iris-virginica
5.557034537455104,2.47771847988611,5.213284304049111,1.938461701367796,Iris-virginica
6.294812986261167,2.276711704002393,5.036566685166326,1.2297535277767757,Iris-virginica
6.195451822596982,3.164869240174017,4.577315401767214,1.356302016933318,Iris-versicolor
4.851438544520826,3.3830517920920036,1.5226884920057078,0.06691551305813767,Iris-setosa
5.6436712881387985,2.644735949279933,4.698252889111415,1.2388503830824236,Iris-versicolor
6.640521573844824,2.76503140420736,4.590650338940591,1.000332058990912,Iris-versicolor
6.006052960385133,2.6235242840485067,4.3112886483773,1.435486002242394,Iris-versicolor
6.69790034755474,3.1068326009593346,5.01507298027799,1.3939183034285136,Iris-versicolor
5.60641770999429,4.143650388171572,1.181793707160574,0.1338592811201894,Iris-setosa
5.09751612978058,3.378570633766048,2.1198848690136227,0.39640709511478983,Iris-setosa
5.249744940033448,3.572688174495139,1.6983781880426536,0.19536963066441781,Iris-setosa
4.501943069144402,2.979576768911817,1.2495968215377462,0.4763341329070917,Iris-setosa
4.811748815358806,3.6567702110392792,1.5184658359219625,0.14979748795556255,Iris-setosa
5.771828951862109,3.4874420201832614,1.011584137155112,0.41995071266409345,Iris-setosa
6.142712883412868,2.232025137729856,3.9296149086429804,0.9432630242133733,Iris-versicolor
4.0169745564959785,2.7419436401888553,0.8181613730221774,0.050584496871333345,Iris-setosa
5.105561261471602,3.958711495602036,1.7448569663413491,0.15256852613606636,Iris-setosa
5.351326363495061,3.6074795338137804,1.4023442986936816,0.4290850710779436,Iris-setosa
7.463112567347105,3.225768528525539,5.9331157391322895,1.35791975499137,Iris-virginica
5.376511109372629,3.570934443027212,1.342564979320331,0.3335632831396282,Iris-setosa
7.315346403067788,3.2364944474872024,5.711225423295514,2.144848108411314,Iris-virginica
6.02720999492628,2.400026139679188,4.482113166535632,1.3147442710361643,Iris-versicolor
4.990184766772461,3.6840888467029655,1.7375871071244549,-0.08245365434122531,Iris-setosa
5.493372180385949,3.6043060991306497,1.2718244921186352,0.45077744848700707,Iris-setosa
7.494066723681603,2.7218375800910524,6.350645891509969,2.157988515561916,Iris-virginica
6.239931104642845,2.5008362498045207,5.027288930371807,1.8904468858684633,Iris-virginica
7.839847707622037,2.7207456542985167,6.907255260102122,2.2247482410108956,Iris-virginica
5.6818974822851755,2.7824960278330986,4.25024452897088,1.3941335545047695,Iris-versicolor
5.275209181801532,2.8932872447782962,4.672746550085894,1.38970266343175,Iris-versicolor
6.511444284871655,3.024024014420348,4.551255448103509,1.7578183938964274,Iris-versicolor
5.703333127662337,2.7604812938628718,5.3649726220781115,1.3898715323465176,Iris-versicolor
5.701350920133772,2.650494276107815,3.6550665679984213,0.897165896686311,Iris-versicolor
6.867276568490827,3.543899254480759,5.669945171811702,2.6283967102392434,Iris-virginica
5.450445569030715,2.4193710894928953,3.681783721235089,0.8363354299770516,Iris-versicolor
6.00324617087515,2.344185068737607,4.150391390512122,1.056145262425729,Iris-versicolor
5.440842277996085,2.8798441788084714,5.028044152671034,1.791100536765473,Iris-virginica
4.811257697556469,2.8795324061420686,1.1492345575185041,0.5658401558529955,Iris-setosa
5.273748380578185,4.109231178539868,1.1461687875955227,0.1825516065404612,Iris-setosa
5.564271697864367,3.3019953709476644,1.4744454850462212,0.5513145803474502,Iris-setosa
5.875149718832031,4.474489320256069,1.2090733402331182,0.45850410225839694,Iris-setosa
5.649626234007955,2.834721513630344,4.251361618541125,1.1394244220301488,Iris-versicolor
4.95746505095289,2.7801187814685497,3.210214165108739,0.8395229160121856,Iris-versicolor
5.459585680121788,2.5706412157889127,4.772136164167383,1.8443567527697304,Iris-virginica
4.726634310689487,3.618467591755669,1.467859300137296,0.5833427262976401,Iris-setosa
5.270044150578221,2.110390281786628,3.2511058619097963,1.0010038197581135,Iris-versicolor
5.057403063376135,3.4740279193695667,1.0478150187608344,0.12441592488071959,Iris-setosa
7.511207327712637,3.884676305014523,6.971322312045136,2.1970862080216382,Iris-virginica
5.12005979466462,3.4738852496254973,1.2354022008547374,0.4863194669479084,Iris-setosa
7.813805101115604,2.618439157612149,6.473733972871147,2.00812100333741,Iris-virginica
5.918448623536788,2.618476708488446,3.9775729680098704,0.8904142171982298,Iris-versicolor
4.364213632439455,2.1598038247360862,1.4938707554495327,0.07272673261618012,Iris-setosa
7.187499474947706,3.06116538234772,4.906284945056967,1.3542525514243582,Iris-versicolor
6.89773321656945,2.939454550331854,4.315978592128274,1.0072190571904274,Iris-versicolor
6.652393369475383,3.262542573785617,5.413844020022553,2.278757352954822,Iris-virginica
4.668285902670323,3.3474665048746344,1.2633432739091137,-0.09169594215087792,Iris-setosa
4.121855365629511,3.2615409310297805,1.508516830908663,0.02392605650306623,Iris-setosa
4.369670873184208,3.8955860461274563,0.8610918677397589,0.44862910288700875,Iris-setosa
6.960065251688478,3.200914041873312,4.5148254309333975,1.1599623469711018,Iris-versicolor
4.782663905061635,3.0535790148329394,1.4151226726823813,0.3341141386103085,Iris-setosa
4.758855120223465,3.223201691674251,1.414122697480706,0.08538270769869652,Iris-setosa
4.521803112394205,3.033438935824189,1.4786015684803817,-0.1097581323388516,Iris-setosa
5.562733226558458,2.4579860878046764,4.047481283464232,0.9375636044647826,Iris-versicolor
6.36444825961733,3.1759044817377498,5.788340501838387,1.9368394180013158,Iris-virginica
6.399873681233488,3.151417923033029,4.132779000183385,1.4124060073533697,Iris-versicolor
5.567003101320966,3.0540048890074134,4.338084873557109,1.2436077365301597,Iris-versicolor
6.7072320939019265,3.1475627624855056,4.941057333777498,2.0659839432961884,Iris-virginica
4.501044994592636,3.1467206264017826,1.1315918298911116,0.24833925317339603,Iris-setosa
7.538248013004364,3.5137990673586685,6.661939270211158,2.27165196982094,Iris-virginica
5.911460189810934,3.103590463970034,5.203071345413877,1.7067865367937747,Iris-virginica
6.39214451794652,3.0633858352583934,4.6187573520129925,1.5134367026612525,Iris-versicolor
4.846792293564739,3.696825465079471,1.31846852291453,0.004744704675112177,Iris-setosa
6.951366805670414,3.2255863571509242,5.095709485153876,1.569516061262687,Iris-versicolor
6.445632125549289,2.4762450524640993,4.624365791131021,1.7111369481640222,Iris-versicolor
7.111480973466892,3.8924770454299416,6.150221157491769,2.531070067556878,Iris-virginica
6.214019853023554,2.0700029155408965,4.541271685449009,1.6803616390016067,Iris-versicolor
5.524884511111317,2.525656574483103,4.0027412330387975,0.8681536320624652,Iris-versicolor
5.719762083027895,3.112768796146246,4.5515697805469255,1.2584361785064258,Iris-versicolor
5.316805855229238,2.862852638441161,3.93602200795282,1.232160813909083,Iris-versicolor
6.2933288336358455,2.7925405682982753,5.481751740681845,2.2992495149140293,Iris-virginica
4.713914890868485,3.665561996380078,1.4138782998522503,0.37306033222660684,Iris-setosa
7.936263320616875,2.9066921612043437,6.903722729748126,2.0671935590218053,Iris-virginica
5.194218911106111,3.4829479573940905,1.3425763729514402,-0.01664780185372905,Iris-setosa
5.119285480518918,3.4872442460580393,1.1841133640632315,0.1754075478617984,Iris-setosa
6.5430674913769185,3.456292018146796,5.331781574912599,2.470376326537218,Iris-virginica
5.189362274889764,3.7933856597718827,1.4792182796435347,0.38149709676424154,Iris-setosa
4.6072020588286495,2.811620221833862,1.7938406900619028,0.09537696388336733,Iris-setosa
5.789024323536888,3.199109127417416,3.911296552629757,1.207001185699386,Iris-versicolor
4.679865317325503,3.2062695418616896,1.5966715391003565,-0.01844843734624238,Iris-setosa
5.093899681110684,2.7521537747437868,1.1746453590898875,-0.0631705714773926,Iris-setosa
4.347846048625855,3.2624729523281064,1.2814553710811087,-0.03088691173176969,Iris-setosa
5.3796441632587415,2.8980547306852817,4.3305554543156,1.4036215410964765,Iris-versicolor
5.347745769566802,2.8001199062937676,4.639319308809985,2.2706804451865805,Iris-virginica
4.5205044659418805,2.9726363658061237,1.3980122054383597,0.12158420565903408,Iris-setosa
6.826459715159504,3.0045961811937723,5.4319243827834045,2.4808067980551254,Iris-virginica
6.657700413590168,3.2844995177103535,5.23603522088274,2.099433435307898,Iris-virginica
5.836091562930328,2.732346210259021,4.418780665641982,1.5534725549513382,Iris-versicolor
6.009463485465,3.0283135256883185,4.720003802943066,1.5405755465204782,Iris-versicolor
6.949708666188485,3.1586810341605442,6.180180040834647,2.030686917657829,Iris-virginica
5.681399080642985,2.4554713370680887,4.349997536550055,1.3224326097398311,Iris-versicolor
6.226873361370483,2.692144472588139,4.992336294691767,1.1589246311729302,Iris-versicolor
6.697064436407542,3.096246749165905,5.15855746882948,2.269209353373703,Iris-virginica
4.739884039215904,3.207815880037633,1.5152975008929612,0.27218614545538217,Iris-setosa
7.149886445641928,3.2890361845910214,5.670327870819743,1.8975620003937932,Iris-virginica
5.911935260035776,2.955838972652771,4.04563410271738,1.3843369276686102,Iris-versicolor
6.3886679679612906,2.8141641070292613,5.460260820002922,1.8532750087351149,Iris-virginica
4.880366483134476,3.290090960645624,1.618288218424977,-0.07054254532410331,Iris-setosa
6.218705364769921,2.5221857727574784,5.018474718853579,1.7597536213153262,Iris-virginica
5.733447237642169,2.215060731728756,5.0048711605884755,1.2823098352707014,Iris-virginica
5.706020141859796,2.309006471132742,3.7510648618238456,0.9103109931727569,Iris-versicolor
6.504216225478168,3.3655187748490345,5.688183728569477,2.478804693882824,Iris-virginica
5.051409444353567,3.2307263863278566,1.8596752760730768,0.5132778552531956,Iris-setosa
5.966830466925036,2.9963889867475,4.950717250759113,1.1028902091427177,Iris-versicolor
6.105027773950337,3.087739705112651,4.502125205832358,1.5761115981586082,Iris-versicolor
6.686519736348534,2.771817008820761,4.18720835409677,1.1348735344773189,Iris-versicolor
5.193727114075659,3.360284536229955,1.1394845612194355,0.3755356129441623,Iris-setosa
5.690789760067589,2.9260889948868716,3.962423379925799,1.1420493060721126,Iris-versicolor
6.206949313985915,2.666662130684601,4.669824290959286,1.9205554679741055,Iris-virginica
4.6984133107976636,2.8207967734584116,1.622829827818218,0.27655757093867395,Iris-setosa
5.034380129110832,3.3271923065689255,1.6211924696639826,-0.1263766384631932,Iris-setosa
4.562143692480035,3.243379786564528,1.5235385044146743,0.5508197546925433,Iris-setosa
4.6510289259568856,2.539372359780509,4.790124048879476,1.462600162538101,Iris-virginica
5.155043075541499,3.9293728243647057,1.8929439967508932,0.06273956953836415,Iris-setosa
6.1530126431179095,3.3875607086704456,4.753908429655039,1.8867285318657563,Iris-versicolor
6.586263855145835,3.0576867401552192,5.1353215724720105,1.693403089814539,Iris-virginica
6.516373505628302,3.0602314675892996,5.744170329873103,1.5269058494211116,Iris-virginica
6.424141368206267,3.093250256396545,5.834890212670243,2.4779543357201628,Iris-virginica
6.637211194681687,2.99058682625861,5.08869318987691,2.561798779807589,Iris-virginica
6.605175748672784,3.040151272273898,4.432369042154114,1.6722632563135158,Iris-versicolor
5.778852070138469,2.6859120736829096,5.321999616656016,1.8172831461175687,Iris-versicolor
5.4165183847076355,3.6290624918838574,1.8329018499762257,0.3420925056164504,Iris-setosa
5.842958243912607,3.675263147631847,4.291678121163799,1.3444350602578525,Iris-versicolor
5.081822974709066,3.712799200893052,1.6183255566047388,0.3891698356315446,Iris-setosa
6.070817191443914,3.1340906953809453,5.467360496864482,2.1746895931298824,Iris-virginica
5.254411552517721,3.9834962523272073,1.5894725888169376,0.3140948140338254,Iris-setosa
4.271593101880372,2.898743318196137,1.3578824434641257,0.24625560026910898,Iris-setosa
6.548344540970107,2.9761714302730513,5.731896151315692,1.9201802722580137,Iris-virginica
4.807427657950581,3.67320523141663,1.4175572884330212,0.5168130009017852,Iris-setosa
6.329345093751905,3.0766671441732054,4.9267798598590815,2.0884238954784924,Iris-virginica
5.129078263735299,3.3734742546462773,1.3477543125952607,-0.07096786627415674,Iris-setosa
5.2319061006023455,3.9986254052333186,1.5872756903998209,0.3758330562923743,Iris-setosa
5.876937056681394,4.036539065340167,1.2867182493567508,0.022662778056819544,Iris-setosa
4.244000687194246,2.7758446399548715,1.0522890321164327,-0.1590898159223327,Iris-setosa
5.982313981887075,2.765540339889001,5.191266461639144,2.1280063896486525,Iris-virginica
4.743890783037036,2.3390619138301134,1.0835055149792008,0.2577561672101575,Iris-setosa
5.348214906950854,3.4602342569604216,1.639298302021887,0.01698836730386505,Iris-setosa
5.2510816138924605,2.439705302264941,3.983882799408418,1.3525249094177902,Iris-versicolor
5.760509277056885,2.9311021520356526,4.12795594607374,1.4848243502979195,Iris-versicolor
5.153073499081939,4.03164337659991,1.030389855887332,0.6200178439316024,Iris-setosa
5.240753735526719,3.2049560905214607,1.5265043848127435,0.19013965260040722,Iris-setosa
5.938277616847809,2.703176193906922,4.666180574040516,1.4850571672218678,Iris-versicolor
5.519850259553706,3.5245252271432084,1.522075836215995,0.4508884718120332,Iris-setosa
5.3762422279628135,3.199949018182945,4.563732424938461,1.4916964029219821,Iris-versicolor
5.2060031754815945,2.300332614726002,3.5392409413434036,1.002239141747252,Iris-versicolor
6.032159221815152,3.113891819711022,6.213414751480818,2.794983156539525,Iris-virginica
4.7713718581484015,2.278508773104825,3.2276368242706344,1.0397666503748788,Iris-versicolor
